,Annualized Volatility,Average Daily Return,Average Negative Return,Average Positive Return,Average Return per Trade,Largest Losing Trade,Largest Winning Trade,Max Drawdown,Profit Factor,Sharpe Ratio,Total Number of Trades,Total Return,Winning Rate
0,0.22837771475001023,-0.00011806884258595177,-0.001524767414751111,0.0014783200508761845,-1.6479414983037385e-06,-0.025300014231675827,0.017366572498298646,-0.20637010252211085,0.9695380663138659,-0.12924733343092804,10532,0.9826438801398648,0.22873148499810103
1,0.20859484385417498,0.0009891228196319912,-0.0015176045170860015,0.0015375196843270898,1.3728737086762614e-05,-0.018726376655679576,0.030410083471126493,-0.10247771914285242,1.0131227648684968,1.185459335135184,10591,1.1454010544859032,0.22887357190067037
2,0.19330971403587724,-0.00038659846693644414,-0.0014747855739314988,0.0015219335328699973,-5.371453179551731e-06,-0.018810657149731857,0.02178735418490725,-0.14119525847437342,1.0319693654263318,-0.49997289177187126,10580,0.9431700253603429,0.21720226843100188
3,0.18105630496463843,0.0013282583068973109,-0.001440745516902934,0.0015354724507008572,1.8577923036527588e-05,-0.02125079969609471,0.030056265766325106,-0.09052239962348352,1.0657485535693707,1.8340403930654736,10510,1.1952539711139052,0.22216936251189343
4,0.24215975712014595,-0.0004673916673436704,-0.0014976885328829978,0.0015293059955062739,-6.569762392380888e-06,-0.024343948032198227,0.030507023389327002,-0.1876480577563575,1.0211108397567907,-0.482524091638993,10458,0.9312934249004807,0.2225090839548671
5,0.17354158942876427,-0.002340938440419019,-0.0015519938821804617,0.0014889304553880288,-3.2571505039431666e-05,-0.024141878311411943,0.02331651444571365,-0.36390297751754996,0.959366188542037,-3.372301775217883,10565,0.655882049258405,0.21599621391386653
6,0.23553193445578618,-0.0006159404998322716,-0.0014888860785743012,0.0015424854897704398,-8.64539802113474e-06,-0.02050054520283836,0.021468622841726088,-0.18135329688584756,1.0359996724849918,-0.6537759956579214,10473,0.9094567465246557,0.21798911486680034
7,0.22837771475001023,-0.00011806884258595177,-0.001524767414751111,0.0014783200508761845,-1.6479414983037385e-06,-0.025300014231675827,0.017366572498298646,-0.20637010252211085,0.9695380663138659,-0.12924733343092804,10532,0.9826438801398648,0.22873148499810103
